# n phi cont lla lc4 lc4_b
1.160000000000000497e+01 2.179999999999998295e+01 1.106300000000000061e+01 1.008399999999999963e+01 9.592999999999999972e+00 9.666999999999999815e+00
1.180000000000000426e+01 2.179999999999998295e+01 1.106300000000000061e+01 1.013899999999999935e+01 9.573999999999999844e+00 9.651999999999999247e+00
1.200000000000000533e+01 2.179999999999998295e+01 1.106300000000000061e+01 1.017300000000000004e+01 9.538000000000000256e+00 9.615000000000000213e+00
6.000000000000000000e+00 2.199999999999998224e+01 1.126299999999999990e+01 3.112999999999999989e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.199999999999998224e+01 1.126299999999999990e+01 3.313000000000000167e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.199999999999998224e+01 1.126299999999999990e+01 3.513999999999999790e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.199999999999998224e+01 1.126299999999999990e+01 3.714999999999999858e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.199999999999998224e+01 1.126299999999999990e+01 3.916999999999999815e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000888e+00 2.199999999999998224e+01 1.126299999999999990e+01 4.120000000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000001066e+00 2.199999999999998224e+01 1.126299999999999990e+01 4.325000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000001243e+00 2.199999999999998224e+01 1.126299999999999990e+01 4.532000000000000028e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000001421e+00 2.199999999999998224e+01 1.126299999999999990e+01 4.743999999999999773e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000001599e+00 2.199999999999998224e+01 1.126299999999999990e+01 4.963000000000000078e+00 -3.483000000000000096e+00 -3.182999999999999829e+00
8.000000000000001776e+00 2.199999999999998224e+01 1.126299999999999990e+01 5.192000000000000171e+00 -2.821000000000000174e+00 -2.520999999999999908e+00
8.200000000000002842e+00 2.199999999999998224e+01 1.126299999999999990e+01 5.439000000000000057e+00 -2.124000000000000110e+00 -1.824000000000000066e+00
8.400000000000002132e+00 2.199999999999998224e+01 1.126299999999999990e+01 5.711000000000000298e+00 -1.372000000000000108e+00 -1.072000000000000064e+00
8.600000000000001421e+00 2.199999999999998224e+01 1.126299999999999990e+01 6.025000000000000355e+00 -5.360000000000000320e-01 -2.359999999999999876e-01
8.800000000000002487e+00 2.199999999999998224e+01 1.126299999999999990e+01 6.400000000000000355e+00 4.149999999999999800e-01 7.149999999999999689e-01
9.000000000000003553e+00 2.199999999999998224e+01 1.126299999999999990e+01 6.865999999999999659e+00 1.483999999999999986e+00 1.784000000000000030e+00
9.200000000000002842e+00 2.199999999999998224e+01 1.126299999999999990e+01 7.442999999999999616e+00 2.391999999999999904e+00 2.692000000000000171e+00
9.400000000000002132e+00 2.199999999999998224e+01 1.126299999999999990e+01 7.823999999999999844e+00 2.838999999999999968e+00 3.138999999999999790e+00
9.600000000000003197e+00 2.199999999999998224e+01 1.126299999999999990e+01 8.101000000000000867e+00 3.225000000000000089e+00 3.524999999999999911e+00
9.800000000000004263e+00 2.199999999999998224e+01 1.126299999999999990e+01 8.358999999999999986e+00 4.144000000000000128e+00 4.443999999999999950e+00
1.000000000000000355e+01 2.199999999999998224e+01 1.126299999999999990e+01 8.631999999999999673e+00 6.056000000000000050e+00 6.344000000000000306e+00
1.020000000000000284e+01 2.199999999999998224e+01 1.126299999999999990e+01 8.930999999999999162e+00 7.344999999999999751e+00 7.435999999999999943e+00
1.040000000000000391e+01 2.199999999999998224e+01 1.126299999999999990e+01 9.189000000000000057e+00 7.583000000000000185e+00 7.738999999999999879e+00
1.060000000000000497e+01 2.199999999999998224e+01 1.126299999999999990e+01 9.397999999999999687e+00 7.870000000000000107e+00 8.092000000000000526e+00
1.080000000000000426e+01 2.199999999999998224e+01 1.126299999999999990e+01 9.595000000000000639e+00 8.205999999999999517e+00 8.458000000000000185e+00
1.100000000000000355e+01 2.199999999999998224e+01 1.126299999999999990e+01 9.769999999999999574e+00 8.654999999999999361e+00 8.903999999999999915e+00
1.120000000000000462e+01 2.199999999999998224e+01 1.126299999999999990e+01 9.901999999999999247e+00 9.192000000000000171e+00 9.369999999999999218e+00
1.140000000000000568e+01 2.199999999999998224e+01 1.126299999999999990e+01 1.002299999999999969e+01 9.617000000000000881e+00 9.707000000000000739e+00
1.160000000000000497e+01 2.199999999999998224e+01 1.126299999999999990e+01 1.010699999999999932e+01 9.714000000000000412e+00 9.788999999999999702e+00
1.180000000000000426e+01 2.199999999999998224e+01 1.126299999999999990e+01 1.016699999999999982e+01 9.724000000000000199e+00 9.792999999999999261e+00
1.200000000000000533e+01 2.199999999999998224e+01 1.126299999999999990e+01 1.020299999999999940e+01 9.707000000000000739e+00 9.778000000000000469e+00
